1767.6544,1796892.8,0.012498163
1778.1665,2728626,0.014160051
1560.5701,1728025.2,0.012000719
1417.8705,1960899.6,0.012814408
1764.7407,757831.1,0.011768134
1953.6573,2522980,0.013679666
1860.7609,981516.6,0.011001245
1511.4833,1082201.5,0.011924479
1819.2694,1799643.2,0.012564077
1995.2052,1591963.9,0.01222169
1866.5952,1667732.9,0.012991573
1318.5496,326860,0.011440049
1305.6771,2832442.2,0.013720743
1652.0511,1020172,0.011268341
1647.7736,2798300.5,0.013904424
2014.4396,1313434.2,0.012564028
1926.5629,2300638,0.013353258
1971.7375,2586835,0.013482531
1323.1106,2832442.5,0.014072776
1581.2418,615155.94,0.010627405
1508.4977,2206028.2,0.013530177
1515.1996,1107117.9,0.012691837
1878.5768,2619992,0.013679666
1873.7113,1505075.8,0.013348231
234671.34,,
234671.34,,
234671.34,,
234671.34,,
234671.34,,
234671.34,,
234671.34,,
234671.34,,
234671.34,,
234671.34,,
234671.34,,
234671.34,,
234671.34,,
234671.34,,
234671.34,,
234671.34,,
234671.34,,
234671.34,,
234671.34,,
234671.34,,
234671.34,,
234671.34,,
234671.34,,
234671.34,,
