['9962.725'],['4714290.5'],['0.024762599']
['10206.382'],['3133904.8'],['0.020657994']
['10034.811'],['3463028.8'],['0.020901432']
['9937.573'],['3894685.8'],['0.021941505']
['10261.926'],['2945057.5'],['0.020657994']
['10234.32'],['3793574.8'],['0.02232216']
['10015.765'],['4250120.0'],['0.023483269']
['9952.527'],['3813644.2'],['0.022533854']
['9837.714'],['2694278.8'],['0.018961512']
['10159.037'],['3235131.5'],['0.021199357']
['9834.658'],['3962519.5'],['0.02071928']
['9483.966'],['4928857.0'],['0.02523557']
['9775.945'],['5112258.5'],['0.025852464']
['9910.391'],['4276503.5'],['0.023946913']
['10028.009'],['5187242.5'],['0.025605818']
['10210.81'],['4576453.5'],['0.024169724']
['10275.56'],['4582807.5'],['0.02333941']
['10215.58'],['4582807.5'],['4394441.5']
