['8810.259'],['12030580.0'],['0.03172892']
['11549.257'],['5498108.0'],['0.026473634']
['10122.966'],['7625928.5'],['0.037684657']
['9529.159'],['8502711.0'],['0.030283585']
['9106.914'],['8698237.0'],['0.030825708']
['8597.997'],['9195115.0'],['0.034766167']
['7223.449'],['18831824.0'],['0.04076574']
['11408.25'],['5562235.0'],['0.024053046']
['8160.3105'],['7621763.5'],['0.028465513']
['8890.888'],['6698750.5'],['0.026473634']
['8857.072'],['8379634.5'],['0.031448036']
['8127.48'],['8846864.0'],['0.03172892']
['8215.616'],['15171716.0'],['0.04551703']
['7592.6216'],['10287547.0'],['0.034456793']
['8946.393'],['10308526.0'],['0.036275927']
['9757.9795'],['7042194.0'],['0.026589906']
['7911.627'],['7625487.0'],['0.028781315']
['8233.768'],['7625487.0'],['4661987.5']
