['617.61755'],['117621.45'],['0.00730253']
['612.1947'],['117723.984'],['0.00730253']
['649.67523'],['116486.63'],['0.00730253']
['602.1734'],['117163.51'],['0.00730253']
['608.1582'],['112399.35'],['0.007220383']
['649.43604'],['118311.67'],['0.007220383']
['601.0147'],['118419.086'],['0.0073005166']
['595.56433'],['112997.09'],['0.0072735483']
['629.28625'],['120415.83'],['0.0073005166']
['574.9594'],['120232.12'],['0.0072392523']
['614.68744'],['118830.27'],['0.0073104734']
['635.0982'],['113731.33'],['0.0072735483']
['649.0778'],['112147.37'],['0.007139905']
['637.9392'],['113698.625'],['0.007220383']
['650.03485'],['120268.11'],['0.0073005166']
['604.145'],['113556.44'],['0.0072735483']
['628.977'],['115533.61'],['0.00730253']
['642.31494'],['115533.61'],['123715.37']
