['31061.451'],['14380040.0'],['0.056805905']
['23325.24'],['30672766.0'],['0.10093429']
['33360.676'],['24699956.0'],['0.084536076']
['33035.457'],['22031992.0'],['0.08115943']
['37668.18'],['17255352.0'],['0.07978282']
['32330.805'],['12263989.0'],['0.05751418']
['28452.057'],['15137874.0'],['0.07939096']
['33784.17'],['15318612.0'],['0.08115943']
['31910.127'],['16181360.0'],['0.09294643']
['38204.703'],['14827967.0'],['0.06418098']
['28344.629'],['14983905.0'],['0.06399804']
['28084.656'],['12147162.0'],['0.05411309']
['23033.031'],['12926414.0'],['0.056393854']
['24770.766'],['13107304.0'],['0.058224868']
['25692.086'],['12772755.0'],['0.056805905']
['24183.645'],['12463626.0'],['0.05568939']
['26911.926'],['11498562.0'],['0.0517425']
['23162.021'],['11498562.0'],['12318732.0']
